city;city_ascii;lat;lng;country;iso2;iso3;admin_name;capital;population;id
Irvington;Irvington;41.0349;-73.8661;United States;US;USA;New York;;6587;1840004933
Washingtonville;Washingtonville;41.4296;-74.1578;United States;US;USA;New York;;5773;1840004882
Poughkeepsie;Poughkeepsie;41.6949;-73.9210;United States;US;USA;New York;;391552.0;1840000500
Mineola;Mineola;40.7469;-73.6392;United States;US;USA;New York;;19245;1840005310
Patchogue;Patchogue;40.7621;-73.0185;United States;US;USA;New York;;12449;1840005129
Johnson City;Johnson City;42.1233;-75.9625;United States;US;USA;New York;;14673;1840004658
Brockport;Brockport;43.2136;-77.9405;United States;US;USA;New York;;20142.0;1840004287
Tonawanda;Tonawanda;43.0105;-78.8805;United States;US;USA;New York;;14858;1840004381
Mamaroneck;Mamaroneck;40.9469;-73.7316;United States;US;USA;New York;;19356;1840004935
East Rochester;East Rochester;43.1121;-77.4869;United States;US;USA;New York;;6611;1840004289
Depew;Depew;42.9117;-78.7044;United States;US;USA;New York;;15190;1840004397
Rye;Rye;40.9690;-73.6878;United States;US;USA;New York;;15980;1840000784
Haverstraw;Haverstraw;41.1934;-73.9520;United States;US;USA;New York;;12129;1840004975
Harrison;Harrison;41.0233;-73.7192;United States;US;USA;New York;;28340;1840004931
Cortland;Cortland;42.6004;-76.1784;United States;US;USA;New York;;26907.0;1840000419
Norwich;Norwich;42.5333;-75.5227;United States;US;USA;New York;;7880.0;1840000424
Hudson Falls;Hudson Falls;43.3042;-73.5818;United States;US;USA;New York;;7121;1840004178
Honeoye Falls;Honeoye Falls;42.9557;-77.5903;United States;US;USA;New York;;5558.0;1840004282
Garden City;Garden City;40.7266;-73.6447;United States;US;USA;New York;;22545;1840005289
Port Jefferson;Port Jefferson;40.9465;-73.0579;United States;US;USA;New York;;7794;1840005131
Baldwinsville;Baldwinsville;43.1570;-76.3318;United States;US;USA;New York;;7605;1840004330
Ballston Spa;Ballston Spa;43.0068;-73.8524;United States;US;USA;New York;;5319;1840004254
Fairport;Fairport;43.0990;-77.4427;United States;US;USA;New York;;5406;1840004280
Oswego;Oswego;43.4516;-76.5005;United States;US;USA;New York;;38208.0;1840000348
Woodbury;Woodbury;41.3284;-74.1004;United States;US;USA;New York;;10986;1840004883
Hilton;Hilton;43.2900;-77.7925;United States;US;USA;New York;;5876;1840004281
North Tonawanda;North Tonawanda;43.0457;-78.8659;United States;US;USA;New York;;30607;1840000372
Jamestown;Jamestown;42.0975;-79.2366;United States;US;USA;New York;;41492.0;1840000446
Webster;Webster;43.2150;-77.4225;United States;US;USA;New York;;5551;1840004286
Sidney;Sidney;42.3066;-75.3983;United States;US;USA;New York;;5282.0;1840004621
East Rockaway;East Rockaway;40.6432;-73.6672;United States;US;USA;New York;;9802;1840005343
Kaser;Kaser;41.1214;-74.0686;United States;US;USA;New York;;5354;1840004977
Oneonta;Oneonta;42.4551;-75.0666;United States;US;USA;New York;;17296.0;1840000405
Kenmore;Kenmore;42.9646;-78.8713;United States;US;USA;New York;;15143;1840004386
Long Beach;Long Beach;40.5887;-73.6660;United States;US;USA;New York;;33717;1840000988
Tuckahoe;Tuckahoe;40.9530;-73.8230;United States;US;USA;New York;;6615;1840004946
Valatie;Valatie;42.4134;-73.6778;United States;US;USA;New York;;5546.0;1840004632
Troy;Troy;42.7354;-73.6751;United States;US;USA;New York;;49702;1840003087
Nyack;Nyack;41.0919;-73.9143;United States;US;USA;New York;;6987;1840004981
Great Neck;Great Neck;40.8028;-73.7331;United States;US;USA;New York;;10218;1840005290
Chester;Chester;41.3570;-74.2769;United States;US;USA;New York;;5674.0;1840004884
Attica;Attica;42.8641;-78.2798;United States;US;USA;New York;;6565.0;1840004474
Ithaca;Ithaca;42.4442;-76.5032;United States;US;USA;New York;;54992.0;1840000442
Larchmont;Larchmont;40.9258;-73.7529;United States;US;USA;New York;;6118;1840004934
Rensselaer;Rensselaer;42.6464;-73.7330;United States;US;USA;New York;;9340;1840000394
Cedarhurst;Cedarhurst;40.6252;-73.7278;United States;US;USA;New York;;6667;1840005339
Yonkers;Yonkers;40.9466;-73.8674;United States;US;USA;New York;;200807;1840003478
